,Unnamed: 0,caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement,Marks,original_filename,Analytic,Clout,Authentic,Tone,WPS,BigWords,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,mqScore,scQual,scIdeology,nytSalience,cqSalience,final_length,citations_weight,mqavg,mqstd,mqdist,cog_complex,salience,main,cog_inc
4295,4295,2000-022,2000-022-01,2000-022-01-01,2000-022-01-01-01-09,2/21/2001,1,531 U.S. 356,121 S. Ct. 955,148 L. Ed. 2d 866,2001 U.S. LEXIS 1700,2000,1607,Rehnquist,99-1240,"BOARD OF TRUSTEES OF THE UNIVERSITY OF ALABAMA, et al., v. PATRICIA GARRETT, et al.",10/11/2000,,26,1,8,1,1,,,0,42,,31,,0,2,3,2,2,3,0,1,0,0,100120,10,1,0,2,,2,224,,102,102,1,5,4,110,SGBreyer,2,2,2,1,,,0,,,,,,,,,,,,,,,,,-1.38,0.545000017,0.474999994,1,1,,,0.379222222,2.375453524,-0.740583726,,2,0,0.498862112
4296,4296,2000-037,2000-037-01,2000-037-01-01,2000-037-01-01-01-01,4/2/2001,1,532 U.S. 162,121 S. Ct. 1335,149 L. Ed. 2d 321,2001 U.S. LEXIS 2696,2000,1607,Rehnquist,99-1702,TEXAS v. RAYMOND LEVI COBB,1/16/2001,,28,51,126,,1,,,0,302,51,300,51,1,11,3,2,1,3,0,1,0,0,10120,1,1,0,2,,2,217,,102,102,1,5,4,102,WHRehnquist,1,2,1,2,,,0,532US162_section_02_THE COURT_cleaned.txt,92.4,47.82,18.28,12.72,15.72,30.7,17.62,0.39,10.01,3.95,0.98,0.74,1.31,0.56,3.36,1.652,0.400000006,0.045000002,0,0,21212,0.942862531,0.379222222,2.375453524,0.535804117,-0.547785091,0,1,0.475576095
4297,4297,2000-037,2000-037-01,2000-037-01-01,2000-037-01-01-01-02,4/2/2001,1,532 U.S. 162,121 S. Ct. 1335,149 L. Ed. 2d 321,2001 U.S. LEXIS 2696,2000,1607,Rehnquist,99-1702,TEXAS v. RAYMOND LEVI COBB,1/16/2001,,28,51,126,,1,,,0,302,51,300,51,1,11,3,2,1,3,0,1,0,0,10120,1,1,0,2,,2,217,,102,102,1,5,4,103,JPStevens,2,1,2,1,110,,0,,,,,,,,,,,,,,,,,-2.734,0.959999979,0.25,0,0,,,0.379222222,2.375453524,-1.310580144,,0,0,0.546951057
4298,4298,2000-037,2000-037-01,2000-037-01-01,2000-037-01-01-01-03,4/2/2001,1,532 U.S. 162,121 S. Ct. 1335,149 L. Ed. 2d 321,2001 U.S. LEXIS 2696,2000,1607,Rehnquist,99-1702,TEXAS v. RAYMOND LEVI COBB,1/16/2001,,28,51,126,,1,,,0,302,51,300,51,1,11,3,2,1,3,0,1,0,0,10120,1,1,0,2,,2,217,,102,102,1,5,4,104,SDOConnor,1,1,1,2,,,0,,,,,,,,,,,,,,,,,0.505,1,0.414999992,0,0,,,0.379222222,2.375453524,0.052948953,,0,0,0.654810632
4299,4299,2000-037,2000-037-01,2000-037-01-01,2000-037-01-01-01-04,4/2/2001,1,532 U.S. 162,121 S. Ct. 1335,149 L. Ed. 2d 321,2001 U.S. LEXIS 2696,2000,1607,Rehnquist,99-1702,TEXAS v. RAYMOND LEVI COBB,1/16/2001,,28,51,126,,1,,,0,302,51,300,51,1,11,3,2,1,3,0,1,0,0,10120,1,1,0,2,,2,217,,102,102,1,5,4,105,AScalia,3,1,1,2,106,,0,,,,,,,,,,,,,,,,,3.581,1,0,0,0,,,0.379222222,2.375453524,1.347859575,,0,0,0.625403941
4300,4300,2000-037,2000-037-01,2000-037-01-01,2000-037-01-01-01-05,4/2/2001,1,532 U.S. 162,121 S. Ct. 1335,149 L. Ed. 2d 321,2001 U.S. LEXIS 2696,2000,1607,Rehnquist,99-1702,TEXAS v. RAYMOND LEVI COBB,1/16/2001,,28,51,126,,1,,,0,302,51,300,51,1,11,3,2,1,3,0,1,0,0,10120,1,1,0,2,,2,217,,102,102,1,5,4,106,AMKennedy,3,2,1,2,,,0,532US162_section_03_KENNEDY_cleaned.txt,95.89,25.27,25.67,21.58,19.76,31.13,22.44,0.77,15.62,6.49,2.31,1.65,2.42,0.55,4.07,0.928,0.889999986,0.36500001,0,0,5641,1.063641198,0.379222222,2.375453524,0.231020212,0.860735782,0,0,0.552557961
4301,4301,2000-037,2000-037-01,2000-037-01-01,2000-037-01-01-01-06,4/2/2001,1,532 U.S. 162,121 S. Ct. 1335,149 L. Ed. 2d 321,2001 U.S. LEXIS 2696,2000,1607,Rehnquist,99-1702,TEXAS v. RAYMOND LEVI COBB,1/16/2001,,28,51,126,,1,,,0,302,51,300,51,1,11,3,2,1,3,0,1,0,0,10120,1,1,0,2,,2,217,,102,102,1,5,4,107,DHSouter,2,1,2,1,110,,0,,,,,,,,,,,,,,,,,-1.355,0.764999986,0.324999988,0,0,,,0.379222222,2.375453524,-0.73005942,,0,0,0.457181652
4302,4302,2000-037,2000-037-01,2000-037-01-01,2000-037-01-01-01-07,4/2/2001,1,532 U.S. 162,121 S. Ct. 1335,149 L. Ed. 2d 321,2001 U.S. LEXIS 2696,2000,1607,Rehnquist,99-1702,TEXAS v. RAYMOND LEVI COBB,1/16/2001,,28,51,126,,1,,,0,302,51,300,51,1,11,3,2,1,3,0,1,0,0,10120,1,1,0,2,,2,217,,102,102,1,5,4,108,CThomas,3,1,1,2,106,,0,,,,,,,,,,,,,,,,,3.945,0.414999992,0.159999996,0,0,,,0.379222222,2.375453524,1.501093472,,0,0,0.437721143
4303,4303,2000-037,2000-037-01,2000-037-01-01,2000-037-01-01-01-08,4/2/2001,1,532 U.S. 162,121 S. Ct. 1335,149 L. Ed. 2d 321,2001 U.S. LEXIS 2696,2000,1607,Rehnquist,99-1702,TEXAS v. RAYMOND LEVI COBB,1/16/2001,,28,51,126,,1,,,0,302,51,300,51,1,11,3,2,1,3,0,1,0,0,10120,1,1,0,2,,2,217,,102,102,1,5,4,109,RBGinsburg,2,1,2,1,110,,0,,,,,,,,,,,,,,,,,-1.729,1,0.680000007,0,0,,,0.379222222,2.375453524,-0.887503039,,0,0,0.360612271
4304,4304,2000-037,2000-037-01,2000-037-01-01,2000-037-01-01-01-09,4/2/2001,1,532 U.S. 162,121 S. Ct. 1335,149 L. Ed. 2d 321,2001 U.S. LEXIS 2696,2000,1607,Rehnquist,99-1702,TEXAS v. RAYMOND LEVI COBB,1/16/2001,,28,51,126,,1,,,0,302,51,300,51,1,11,3,2,1,3,0,1,0,0,10120,1,1,0,2,,2,217,,102,102,1,5,4,110,SGBreyer,2,2,2,1,,,0,532US162_section_04_BREYER_cleaned.txt,92.83,27.89,14.76,12,13.75,28.05,18.03,0.49,12.13,3.35,1.59,0.99,2.28,0.41,4.36,-1.38,0.545000017,0.474999994,0,0,22652,1.191947731,0.379222222,2.375453524,-0.740583726,-0.232805876,0,0,0.498862112
4305,4305,2000-045,2000-045-01,2000-045-01-01,2000-045-01-01-01-01,4/25/2001,1,532 U.S. 374,121 S. Ct. 1578,149 L. Ed. 2d 590,2001 U.S. LEXIS 3368,2000,1607,Rehnquist,99-9136,"EARTHY D. DANIELS, JR. v. UNITED STATES",1/8/2001,,126,,27,,1,,,0,48,,29,,0,2,2,1,1,2,0,0,0,0,10570,1,1,0,4,,3,341,,104,102,1,5,4,102,WHRehnquist,1,1,1,2,,,0,,,,,,,,,,,,,,,,,1.652,0.400000006,0.045000002,0,0,,,0.379222222,2.375453524,0.535804117,,0,0,0.475576095
4306,4306,2000-045,2000-045-01,2000-045-01-01,2000-045-01-01-01-02,4/25/2001,1,532 U.S. 374,121 S. Ct. 1578,149 L. Ed. 2d 590,2001 U.S. LEXIS 3368,2000,1607,Rehnquist,99-9136,"EARTHY D. DANIELS, JR. v. UNITED STATES",1/8/2001,,126,,27,,1,,,0,48,,29,,0,2,2,1,1,2,0,0,0,0,10570,1,1,0,4,,3,341,,104,102,1,5,4,103,JPStevens,2,1,2,1,107,,0,,,,,,,,,,,,,,,,,-2.734,0.959999979,0.25,0,0,,,0.379222222,2.375453524,-1.310580144,,0,0,0.546951057
4307,4307,2000-045,2000-045-01,2000-045-01-01,2000-045-01-01-01-03,4/25/2001,1,532 U.S. 374,121 S. Ct. 1578,149 L. Ed. 2d 590,2001 U.S. LEXIS 3368,2000,1607,Rehnquist,99-9136,"EARTHY D. DANIELS, JR. v. UNITED STATES",1/8/2001,,126,,27,,1,,,0,48,,29,,0,2,2,1,1,2,0,0,0,0,10570,1,1,0,4,,3,341,,104,102,1,5,4,104,SDOConnor,1,2,1,2,,,0,532US374_section_02_THE COURT_cleaned.txt,94.04,41.15,17.06,20.23,15.05,30.94,17.65,0.41,10.01,2.27,1.64,0.82,2.64,0.18,3.55,0.505,1,0.414999992,0,0,13944,1.57773953,0.379222222,2.375453524,0.052948953,-0.455919797,0,1,0.654810632
4308,4308,2000-045,2000-045-01,2000-045-01-01,2000-045-01-01-01-04,4/25/2001,1,532 U.S. 374,121 S. Ct. 1578,149 L. Ed. 2d 590,2001 U.S. LEXIS 3368,2000,1607,Rehnquist,99-9136,"EARTHY D. DANIELS, JR. v. UNITED STATES",1/8/2001,,126,,27,,1,,,0,48,,29,,0,2,2,1,1,2,0,0,0,0,10570,1,1,0,4,,3,341,,104,102,1,5,4,105,AScalia,3,2,1,2,,,0,,,,,,,,,,,,,,,,,3.581,1,0,0,0,,,0.379222222,2.375453524,1.347859575,,0,0,0.625403941
4309,4309,2000-045,2000-045-01,2000-045-01-01,2000-045-01-01-01-05,4/25/2001,1,532 U.S. 374,121 S. Ct. 1578,149 L. Ed. 2d 590,2001 U.S. LEXIS 3368,2000,1607,Rehnquist,99-9136,"EARTHY D. DANIELS, JR. v. UNITED STATES",1/8/2001,,126,,27,,1,,,0,48,,29,,0,2,2,1,1,2,0,0,0,0,10570,1,1,0,4,,3,341,,104,102,1,5,4,106,AMKennedy,1,1,1,2,,,0,,,,,,,,,,,,,,,,,0.928,0.889999986,0.36500001,0,0,,,0.379222222,2.375453524,0.231020212,,0,0,0.552557961
4310,4310,2000-045,2000-045-01,2000-045-01-01,2000-045-01-01-01-06,4/25/2001,1,532 U.S. 374,121 S. Ct. 1578,149 L. Ed. 2d 590,2001 U.S. LEXIS 3368,2000,1607,Rehnquist,99-9136,"EARTHY D. DANIELS, JR. v. UNITED STATES",1/8/2001,,126,,27,,1,,,0,48,,29,,0,2,2,1,1,2,0,0,0,0,10570,1,1,0,4,,3,341,,104,102,1,5,4,107,DHSouter,2,2,2,1,,,0,532US374_section_06_SOUTER_cleaned.txt,88.76,15.06,25.86,29.15,18.2,26.51,22.04,0.85,13.16,2.23,2.05,1.99,3.08,0.42,5.31,-1.355,0.764999986,0.324999988,0,0,10144,2.267350158,0.379222222,2.375453524,-0.73005942,0.338063277,0,0,0.457181652
4311,4311,2000-045,2000-045-01,2000-045-01-01,2000-045-01-01-01-07,4/25/2001,1,532 U.S. 374,121 S. Ct. 1578,149 L. Ed. 2d 590,2001 U.S. LEXIS 3368,2000,1607,Rehnquist,99-9136,"EARTHY D. DANIELS, JR. v. UNITED STATES",1/8/2001,,126,,27,,1,,,0,48,,29,,0,2,2,1,1,2,0,0,0,0,10570,1,1,0,4,,3,341,,104,102,1,5,4,108,CThomas,1,1,1,2,,,0,,,,,,,,,,,,,,,,,3.945,0.414999992,0.159999996,0,0,,,0.379222222,2.375453524,1.501093472,,0,0,0.437721143
4312,4312,2000-045,2000-045-01,2000-045-01-01,2000-045-01-01-01-08,4/25/2001,1,532 U.S. 374,121 S. Ct. 1578,149 L. Ed. 2d 590,2001 U.S. LEXIS 3368,2000,1607,Rehnquist,99-9136,"EARTHY D. DANIELS, JR. v. UNITED STATES",1/8/2001,,126,,27,,1,,,0,48,,29,,0,2,2,1,1,2,0,0,0,0,10570,1,1,0,4,,3,341,,104,102,1,5,4,109,RBGinsburg,2,1,2,1,107,,0,,,,,,,,,,,,,,,,,-1.729,1,0.680000007,0,0,,,0.379222222,2.375453524,-0.887503039,,0,0,0.360612271
4313,4313,2000-045,2000-045-01,2000-045-01-01,2000-045-01-01-01-09,4/25/2001,1,532 U.S. 374,121 S. Ct. 1578,149 L. Ed. 2d 590,2001 U.S. LEXIS 3368,2000,1607,Rehnquist,99-9136,"EARTHY D. DANIELS, JR. v. UNITED STATES",1/8/2001,,126,,27,,1,,,0,48,,29,,0,2,2,1,1,2,0,0,0,0,10570,1,1,0,4,,3,341,,104,102,1,5,4,110,SGBreyer,2,2,2,1,,,0,,,,,,,,,,,,,,,,,-1.38,0.545000017,0.474999994,0,0,,,0.379222222,2.375453524,-0.740583726,,0,0,0.498862112
4314,4314,2000-055,2000-055-01,2000-055-01-01,2000-055-01-01-01-01,5/29/2001,1,532 U.S. 598,121 S. Ct. 1835,149 L. Ed. 2d 855,2001 U.S. LEXIS 4117,2000,1607,Rehnquist,99-1848,"BUCKHANNON BOARD AND CARE HOME, INC., et al. v. WEST VIRGINIA DEPARTMENT OF HEALTH AND HUMAN RESOURCES, et al.",2/27/2001,,165,,7,57,1,,,0,130,,24,,0,2,2,1,1,2,0,0,0,0,60010,6,1,0,4,,3,300,,102,102,1,5,4,102,WHRehnquist,1,2,1,2,,,0,,,,,,,,,,,,,,,,,1.652,0.400000006,0.045000002,0,0,,,0.379222222,2.375453524,0.535804117,,0,1,0.475576095
4315,4315,2000-055,2000-055-01,2000-055-01-01,2000-055-01-01-01-02,5/29/2001,1,532 U.S. 598,121 S. Ct. 1835,149 L. Ed. 2d 855,2001 U.S. LEXIS 4117,2000,1607,Rehnquist,99-1848,"BUCKHANNON BOARD AND CARE HOME, INC., et al. v. WEST VIRGINIA DEPARTMENT OF HEALTH AND HUMAN RESOURCES, et al.",2/27/2001,,165,,7,57,1,,,0,130,,24,,0,2,2,1,1,2,0,0,0,0,60010,6,1,0,4,,3,300,,102,102,1,5,4,103,JPStevens,2,1,2,1,109,,0,,,,,,,,,,,,,,,,,-2.734,0.959999979,0.25,0,0,,,0.379222222,2.375453524,-1.310580144,,0,0,0.546951057
4316,4316,2000-055,2000-055-01,2000-055-01-01,2000-055-01-01-01-03,5/29/2001,1,532 U.S. 598,121 S. Ct. 1835,149 L. Ed. 2d 855,2001 U.S. LEXIS 4117,2000,1607,Rehnquist,99-1848,"BUCKHANNON BOARD AND CARE HOME, INC., et al. v. WEST VIRGINIA DEPARTMENT OF HEALTH AND HUMAN RESOURCES, et al.",2/27/2001,,165,,7,57,1,,,0,130,,24,,0,2,2,1,1,2,0,0,0,0,60010,6,1,0,4,,3,300,,102,102,1,5,4,104,SDOConnor,1,1,1,2,,,0,,,,,,,,,,,,,,,,,0.505,1,0.414999992,0,0,,,0.379222222,2.375453524,0.052948953,,0,0,0.654810632
4317,4317,2000-055,2000-055-01,2000-055-01-01,2000-055-01-01-01-04,5/29/2001,1,532 U.S. 598,121 S. Ct. 1835,149 L. Ed. 2d 855,2001 U.S. LEXIS 4117,2000,1607,Rehnquist,99-1848,"BUCKHANNON BOARD AND CARE HOME, INC., et al. v. WEST VIRGINIA DEPARTMENT OF HEALTH AND HUMAN RESOURCES, et al.",2/27/2001,,165,,7,57,1,,,0,130,,24,,0,2,2,1,1,2,0,0,0,0,60010,6,1,0,4,,3,300,,102,102,1,5,4,105,AScalia,3,2,1,2,,,0,,,,,,,,,,,,,,,,,3.581,1,0,0,0,,,0.379222222,2.375453524,1.347859575,,0,0,0.625403941
4318,4318,2000-055,2000-055-01,2000-055-01-01,2000-055-01-01-01-05,5/29/2001,1,532 U.S. 598,121 S. Ct. 1835,149 L. Ed. 2d 855,2001 U.S. LEXIS 4117,2000,1607,Rehnquist,99-1848,"BUCKHANNON BOARD AND CARE HOME, INC., et al. v. WEST VIRGINIA DEPARTMENT OF HEALTH AND HUMAN RESOURCES, et al.",2/27/2001,,165,,7,57,1,,,0,130,,24,,0,2,2,1,1,2,0,0,0,0,60010,6,1,0,4,,3,300,,102,102,1,5,4,106,AMKennedy,1,1,1,2,,,0,,,,,,,,,,,,,,,,,0.928,0.889999986,0.36500001,0,0,,,0.379222222,2.375453524,0.231020212,,0,0,0.552557961
4319,4319,2000-055,2000-055-01,2000-055-01-01,2000-055-01-01-01-06,5/29/2001,1,532 U.S. 598,121 S. Ct. 1835,149 L. Ed. 2d 855,2001 U.S. LEXIS 4117,2000,1607,Rehnquist,99-1848,"BUCKHANNON BOARD AND CARE HOME, INC., et al. v. WEST VIRGINIA DEPARTMENT OF HEALTH AND HUMAN RESOURCES, et al.",2/27/2001,,165,,7,57,1,,,0,130,,24,,0,2,2,1,1,2,0,0,0,0,60010,6,1,0,4,,3,300,,102,102,1,5,4,107,DHSouter,2,1,2,1,109,,0,,,,,,,,,,,,,,,,,-1.355,0.764999986,0.324999988,0,0,,,0.379222222,2.375453524,-0.73005942,,0,0,0.457181652
4320,4320,2000-055,2000-055-01,2000-055-01-01,2000-055-01-01-01-07,5/29/2001,1,532 U.S. 598,121 S. Ct. 1835,149 L. Ed. 2d 855,2001 U.S. LEXIS 4117,2000,1607,Rehnquist,99-1848,"BUCKHANNON BOARD AND CARE HOME, INC., et al. v. WEST VIRGINIA DEPARTMENT OF HEALTH AND HUMAN RESOURCES, et al.",2/27/2001,,165,,7,57,1,,,0,130,,24,,0,2,2,1,1,2,0,0,0,0,60010,6,1,0,4,,3,300,,102,102,1,5,4,108,CThomas,3,1,1,2,105,,0,,,,,,,,,,,,,,,,,3.945,0.414999992,0.159999996,0,0,,,0.379222222,2.375453524,1.501093472,,0,0,0.437721143
4321,4321,2000-055,2000-055-01,2000-055-01-01,2000-055-01-01-01-08,5/29/2001,1,532 U.S. 598,121 S. Ct. 1835,149 L. Ed. 2d 855,2001 U.S. LEXIS 4117,2000,1607,Rehnquist,99-1848,"BUCKHANNON BOARD AND CARE HOME, INC., et al. v. WEST VIRGINIA DEPARTMENT OF HEALTH AND HUMAN RESOURCES, et al.",2/27/2001,,165,,7,57,1,,,0,130,,24,,0,2,2,1,1,2,0,0,0,0,60010,6,1,0,4,,3,300,,102,102,1,5,4,109,RBGinsburg,2,2,2,1,,,0,,,,,,,,,,,,,,,,,-1.729,1,0.680000007,0,0,,,0.379222222,2.375453524,-0.887503039,,0,0,0.360612271
4322,4322,2000-055,2000-055-01,2000-055-01-01,2000-055-01-01-01-09,5/29/2001,1,532 U.S. 598,121 S. Ct. 1835,149 L. Ed. 2d 855,2001 U.S. LEXIS 4117,2000,1607,Rehnquist,99-1848,"BUCKHANNON BOARD AND CARE HOME, INC., et al. v. WEST VIRGINIA DEPARTMENT OF HEALTH AND HUMAN RESOURCES, et al.",2/27/2001,,165,,7,57,1,,,0,130,,24,,0,2,2,1,1,2,0,0,0,0,60010,6,1,0,4,,3,300,,102,102,1,5,4,110,SGBreyer,2,1,2,1,109,,0,,,,,,,,,,,,,,,,,-1.38,0.545000017,0.474999994,0,0,,,0.379222222,2.375453524,-0.740583726,,0,0,0.498862112
4323,4323,2000-070,2000-070-01,2000-070-01-01,2000-070-01-01-01-01,6/11/2001,1,533 U.S. 53,121 S. Ct. 2053,150 L. Ed. 2d 115,2001 U.S. LEXIS 4340,2000,1607,Rehnquist,99-2071,TUAN ANH NGUYEN AND JOSEPH BOULAIS v. IMMIGRATION AND NATURALIZATION SERVICE,1/9/2001,,129,,368,,1,7,,0,25,,25,,0,2,2,1,1,2,0,0,0,0,20130,2,1,0,1,,2,212,,106,102,1,5,4,102,WHRehnquist,1,1,1,2,,,0,,,,,,,,,,,,,,,,,1.652,0.400000006,0.045000002,0,0,,,0.379222222,2.375453524,0.535804117,,0,0,0.475576095
4324,4324,2000-070,2000-070-01,2000-070-01-01,2000-070-01-01-01-02,6/11/2001,1,533 U.S. 53,121 S. Ct. 2053,150 L. Ed. 2d 115,2001 U.S. LEXIS 4340,2000,1607,Rehnquist,99-2071,TUAN ANH NGUYEN AND JOSEPH BOULAIS v. IMMIGRATION AND NATURALIZATION SERVICE,1/9/2001,,129,,368,,1,7,,0,25,,25,,0,2,2,1,1,2,0,0,0,0,20130,2,1,0,1,,2,212,,106,102,1,5,4,103,JPStevens,1,1,1,2,,,0,,,,,,,,,,,,,,,,,-2.734,0.959999979,0.25,0,0,,,0.379222222,2.375453524,-1.310580144,,0,0,0.546951057
4325,4325,2000-070,2000-070-01,2000-070-01-01,2000-070-01-01-01-03,6/11/2001,1,533 U.S. 53,121 S. Ct. 2053,150 L. Ed. 2d 115,2001 U.S. LEXIS 4340,2000,1607,Rehnquist,99-2071,TUAN ANH NGUYEN AND JOSEPH BOULAIS v. IMMIGRATION AND NATURALIZATION SERVICE,1/9/2001,,129,,368,,1,7,,0,25,,25,,0,2,2,1,1,2,0,0,0,0,20130,2,1,0,1,,2,212,,106,102,1,5,4,104,SDOConnor,2,2,2,1,,,0,533US53_section_04_CONNOR_cleaned.txt,95.44,38.04,20.02,38.04,17.02,31.01,19,0.47,13.36,3.9,2,0.94,2.31,1.07,4.7,0.505,1,0.414999992,0,0,47810,0.815728927,0.379222222,2.375453524,0.052948953,0.48984008,0,0,0.654810632
4326,4326,2000-070,2000-070-01,2000-070-01-01,2000-070-01-01-01-04,6/11/2001,1,533 U.S. 53,121 S. Ct. 2053,150 L. Ed. 2d 115,2001 U.S. LEXIS 4340,2000,1607,Rehnquist,99-2071,TUAN ANH NGUYEN AND JOSEPH BOULAIS v. IMMIGRATION AND NATURALIZATION SERVICE,1/9/2001,,129,,368,,1,7,,0,25,,25,,0,2,2,1,1,2,0,0,0,0,20130,2,1,0,1,,2,212,,106,102,1,5,4,105,AScalia,3,2,1,2,,,0,,,,,,,,,,,,,,,,,3.581,1,0,0,0,,,0.379222222,2.375453524,1.347859575,,0,0,0.625403941
4327,4327,2000-070,2000-070-01,2000-070-01-01,2000-070-01-01-01-05,6/11/2001,1,533 U.S. 53,121 S. Ct. 2053,150 L. Ed. 2d 115,2001 U.S. LEXIS 4340,2000,1607,Rehnquist,99-2071,TUAN ANH NGUYEN AND JOSEPH BOULAIS v. IMMIGRATION AND NATURALIZATION SERVICE,1/9/2001,,129,,368,,1,7,,0,25,,25,,0,2,2,1,1,2,0,0,0,0,20130,2,1,0,1,,2,212,,106,102,1,5,4,106,AMKennedy,1,2,1,2,,,0,533US53_section_02_THE COURT_cleaned.txt,96.48,59.46,22.1,30.26,19.42,27.41,18.73,0.5,11.22,2.79,1.01,1.28,1.67,0.85,4.68,0.928,0.889999986,0.36500001,0,0,34034,0.734559558,0.379222222,2.375453524,0.231020212,-0.242587184,0,1,0.552557961
4328,4328,2000-070,2000-070-01,2000-070-01-01,2000-070-01-01-01-06,6/11/2001,1,533 U.S. 53,121 S. Ct. 2053,150 L. Ed. 2d 115,2001 U.S. LEXIS 4340,2000,1607,Rehnquist,99-2071,TUAN ANH NGUYEN AND JOSEPH BOULAIS v. IMMIGRATION AND NATURALIZATION SERVICE,1/9/2001,,129,,368,,1,7,,0,25,,25,,0,2,2,1,1,2,0,0,0,0,20130,2,1,0,1,,2,212,,106,102,1,5,4,107,DHSouter,2,1,2,1,104,,0,,,,,,,,,,,,,,,,,-1.355,0.764999986,0.324999988,0,0,,,0.379222222,2.375453524,-0.73005942,,0,0,0.457181652
4329,4329,2000-070,2000-070-01,2000-070-01-01,2000-070-01-01-01-07,6/11/2001,1,533 U.S. 53,121 S. Ct. 2053,150 L. Ed. 2d 115,2001 U.S. LEXIS 4340,2000,1607,Rehnquist,99-2071,TUAN ANH NGUYEN AND JOSEPH BOULAIS v. IMMIGRATION AND NATURALIZATION SERVICE,1/9/2001,,129,,368,,1,7,,0,25,,25,,0,2,2,1,1,2,0,0,0,0,20130,2,1,0,1,,2,212,,106,102,1,5,4,108,CThomas,3,1,1,2,105,,0,,,,,,,,,,,,,,,,,3.945,0.414999992,0.159999996,0,0,,,0.379222222,2.375453524,1.501093472,,0,0,0.437721143
4330,4330,2000-070,2000-070-01,2000-070-01-01,2000-070-01-01-01-08,6/11/2001,1,533 U.S. 53,121 S. Ct. 2053,150 L. Ed. 2d 115,2001 U.S. LEXIS 4340,2000,1607,Rehnquist,99-2071,TUAN ANH NGUYEN AND JOSEPH BOULAIS v. IMMIGRATION AND NATURALIZATION SERVICE,1/9/2001,,129,,368,,1,7,,0,25,,25,,0,2,2,1,1,2,0,0,0,0,20130,2,1,0,1,,2,212,,106,102,1,5,4,109,RBGinsburg,2,1,2,1,104,,0,,,,,,,,,,,,,,,,,-1.729,1,0.680000007,0,0,,,0.379222222,2.375453524,-0.887503039,,0,0,0.360612271
4331,4331,2000-070,2000-070-01,2000-070-01-01,2000-070-01-01-01-09,6/11/2001,1,533 U.S. 53,121 S. Ct. 2053,150 L. Ed. 2d 115,2001 U.S. LEXIS 4340,2000,1607,Rehnquist,99-2071,TUAN ANH NGUYEN AND JOSEPH BOULAIS v. IMMIGRATION AND NATURALIZATION SERVICE,1/9/2001,,129,,368,,1,7,,0,25,,25,,0,2,2,1,1,2,0,0,0,0,20130,2,1,0,1,,2,212,,106,102,1,5,4,110,SGBreyer,2,1,2,1,104,,0,,,,,,,,,,,,,,,,,-1.38,0.545000017,0.474999994,0,0,,,0.379222222,2.375453524,-0.740583726,,0,0,0.498862112
4332,4332,2000-084,2000-084-01,2000-084-01-01,2000-084-01-01-01-01,6/28/2001,1,533 U.S. 525,121 S. Ct. 2404,150 L. Ed. 2d 532,2001 U.S. LEXIS 4911,2000,1607,Rehnquist,00-596,"LORILLARD TOBACCO COMPANY, et al. v. THOMAS F. REILLY, ATTORNEY GENERAL OF MASSACHUSETTS, et al.",4/25/2001,,184,,19,26,1,,,0,80,,21,,0,2,6,1,3,7,0,1,0,0,100030,10,2,0,4,,6,600,15 U.S.C. § 1334,104,102,1,5,4,102,WHRehnquist,1,1,2,2,,,0,,,,,,,,,,,,,,,,,1.652,0.400000006,0.045000002,1,1,,,0.379222222,2.375453524,0.535804117,,2,0,0.475576095
4333,4333,2000-084,2000-084-01,2000-084-01-01,2000-084-01-01-01-02,6/28/2001,1,533 U.S. 525,121 S. Ct. 2404,150 L. Ed. 2d 532,2001 U.S. LEXIS 4911,2000,1607,Rehnquist,00-596,"LORILLARD TOBACCO COMPANY, et al. v. THOMAS F. REILLY, ATTORNEY GENERAL OF MASSACHUSETTS, et al.",4/25/2001,,184,,19,26,1,,,0,80,,21,,0,2,6,1,3,7,0,1,0,0,100030,10,2,0,4,,6,600,15 U.S.C. § 1334,104,102,1,5,4,103,JPStevens,2,2,1,1,,,0,,,,,,,,,,,,,,,,,-2.734,0.959999979,0.25,1,1,,,0.379222222,2.375453524,-1.310580144,,2,0,0.546951057
